unit,time,value,role,group,units
Government_Emp,2018-08-01,126500.0,donor,insulated,jobs
Government_Emp,2018-09-01,125400.0,donor,insulated,jobs
Government_Emp,2018-10-01,125600.0,donor,insulated,jobs
Government_Emp,2018-11-01,128800.00000000001,donor,insulated,jobs
Government_Emp,2018-12-01,126500.0,donor,insulated,jobs
Government_Emp,2019-01-01,125300.0,donor,insulated,jobs
Government_Emp,2019-02-01,126600.0,donor,insulated,jobs
Government_Emp,2019-03-01,126600.0,donor,insulated,jobs
Government_Emp,2019-04-01,126000.0,donor,insulated,jobs
Government_Emp,2019-05-01,126700.0,donor,insulated,jobs
Government_Emp,2019-06-01,126600.0,donor,insulated,jobs
Government_Emp,2019-07-01,125100.0,donor,insulated,jobs
Government_Emp,2019-08-01,123100.0,donor,insulated,jobs
Government_Emp,2019-09-01,127300.0,donor,insulated,jobs
Government_Emp,2019-10-01,127200.0,donor,insulated,jobs
Government_Emp,2019-11-01,127200.0,donor,insulated,jobs
Government_Emp,2019-12-01,127100.0,donor,insulated,jobs
Government_Emp,2020-01-01,127900.0,donor,insulated,jobs
Government_Emp,2020-02-01,127800.0,donor,insulated,jobs
Government_Emp,2020-03-01,128199.99999999999,donor,insulated,jobs
Government_Emp,2020-04-01,115000.0,donor,insulated,jobs
Government_Emp,2020-05-01,112700.0,donor,insulated,jobs
Government_Emp,2020-06-01,117400.0,donor,insulated,jobs
Government_Emp,2020-07-01,122900.0,donor,insulated,jobs
Government_Emp,2020-08-01,124400.0,donor,insulated,jobs
Government_Emp,2020-09-01,120700.0,donor,insulated,jobs
Government_Emp,2020-10-01,118900.0,donor,insulated,jobs
Government_Emp,2020-11-01,118600.0,donor,insulated,jobs
Government_Emp,2020-12-01,119000.0,donor,insulated,jobs
Government_Emp,2021-01-01,119900.0,donor,insulated,jobs
Government_Emp,2021-02-01,118400.0,donor,insulated,jobs
Government_Emp,2021-03-01,118900.0,donor,insulated,jobs
Government_Emp,2021-04-01,120900.0,donor,insulated,jobs
Government_Emp,2021-05-01,120400.0,donor,insulated,jobs
Government_Emp,2021-06-01,120300.0,donor,insulated,jobs
Government_Emp,2021-07-01,122800.0,donor,insulated,jobs
Government_Emp,2021-08-01,120800.0,donor,insulated,jobs
Government_Emp,2021-09-01,120400.0,donor,insulated,jobs
Government_Emp,2021-10-01,120000.0,donor,insulated,jobs
Government_Emp,2021-11-01,119800.0,donor,insulated,jobs
Government_Emp,2021-12-01,120000.0,donor,insulated,jobs
Government_Emp,2022-01-01,119900.0,donor,insulated,jobs
Government_Emp,2022-02-01,119900.0,donor,insulated,jobs
Government_Emp,2022-03-01,119700.0,donor,insulated,jobs
Government_Emp,2022-04-01,120100.0,donor,insulated,jobs
Government_Emp,2022-05-01,119600.0,donor,insulated,jobs
Government_Emp,2022-06-01,120200.0,donor,insulated,jobs
Government_Emp,2022-07-01,121400.0,donor,insulated,jobs
Government_Emp,2022-08-01,122600.0,donor,insulated,jobs
Government_Emp,2022-09-01,121800.0,donor,insulated,jobs
Government_Emp,2022-10-01,121200.0,donor,insulated,jobs
Government_Emp,2022-11-01,121600.0,donor,insulated,jobs
Government_Emp,2022-12-01,121800.0,donor,insulated,jobs
Government_Emp,2023-01-01,118800.0,donor,insulated,jobs
Government_Emp,2023-02-01,122300.0,donor,insulated,jobs
Government_Emp,2023-03-01,122400.0,donor,insulated,jobs
Government_Emp,2023-04-01,123300.0,donor,insulated,jobs
Government_Emp,2023-05-01,122800.0,donor,insulated,jobs
Government_Emp,2023-06-01,122500.0,donor,insulated,jobs
Government_Emp,2023-07-01,123000.0,donor,insulated,jobs
Government_Emp,2023-08-01,122200.0,donor,insulated,jobs
Government_Emp,2023-09-01,124600.0,donor,insulated,jobs
Government_Emp,2023-10-01,125000.0,donor,insulated,jobs
Government_Emp,2023-11-01,125100.0,donor,insulated,jobs
Government_Emp,2023-12-01,125300.0,donor,insulated,jobs
Government_Emp,2024-01-01,124700.0,donor,insulated,jobs
Government_Emp,2024-02-01,125700.0,donor,insulated,jobs
Government_Emp,2024-03-01,125500.0,donor,insulated,jobs
Government_Emp,2024-04-01,123900.0,donor,insulated,jobs
Government_Emp,2024-05-01,125400.0,donor,insulated,jobs
Government_Emp,2024-06-01,125400.0,donor,insulated,jobs
Government_Emp,2024-07-01,125400.0,donor,insulated,jobs
Government_Emp,2024-08-01,124700.0,donor,insulated,jobs
Government_Emp,2024-09-01,126000.0,donor,insulated,jobs
Government_Emp,2024-10-01,127200.0,donor,insulated,jobs
Government_Emp,2024-11-01,127400.0,donor,insulated,jobs
Government_Emp,2024-12-01,126800.0,donor,insulated,jobs
Government_Emp,2025-01-01,128300.00000000001,donor,insulated,jobs
Government_Emp,2025-02-01,127200.0,donor,insulated,jobs
Government_Emp,2025-03-01,129000.0,donor,insulated,jobs
Government_Emp,2025-04-01,126500.0,donor,insulated,jobs
Government_Emp,2025-05-01,126900.0,donor,insulated,jobs
Government_Emp,2025-06-01,126700.0,donor,insulated,jobs
Government_Emp,2025-07-01,126500.0,donor,insulated,jobs
Government_Emp,2025-08-01,126400.0,donor,insulated,jobs
Government_Emp,2025-09-01,126300.0,donor,insulated,jobs
Government_Emp,2025-10-01,124600.0,donor,insulated,jobs
Government_Emp,2025-11-01,125400.0,donor,insulated,jobs
Government_Emp,2025-12-01,124600.0,donor,insulated,jobs
Government_Emp,2026-01-01,124900.0,donor,insulated,jobs
Government_Emp,2026-02-01,124900.0,donor,insulated,jobs
Government_Emp,2026-03-01,124800.0,donor,insulated,jobs
Government_Emp,2026-04-01,125300.0,donor,insulated,jobs
Government_Emp,2026-05-01,125400.0,donor,insulated,jobs
HealthCare_Emp,1990-01-01,36800.0,donor,insulated,jobs
HealthCare_Emp,1990-02-01,36900.0,donor,insulated,jobs
HealthCare_Emp,1990-03-01,37000.0,donor,insulated,jobs
HealthCare_Emp,1990-04-01,37300.0,donor,insulated,jobs
HealthCare_Emp,1990-05-01,37500.0,donor,insulated,jobs
HealthCare_Emp,1990-06-01,37800.0,donor,insulated,jobs
HealthCare_Emp,1990-07-01,38100.0,donor,insulated,jobs
HealthCare_Emp,1990-08-01,38300.0,donor,insulated,jobs
HealthCare_Emp,1990-09-01,38600.0,donor,insulated,jobs
HealthCare_Emp,1990-10-01,38600.0,donor,insulated,jobs
HealthCare_Emp,1990-11-01,38900.0,donor,insulated,jobs
HealthCare_Emp,1990-12-01,38800.0,donor,insulated,jobs
HealthCare_Emp,1991-01-01,40000.0,donor,insulated,jobs
HealthCare_Emp,1991-02-01,40200.0,donor,insulated,jobs
HealthCare_Emp,1991-03-01,40300.0,donor,insulated,jobs
HealthCare_Emp,1991-04-01,40100.0,donor,insulated,jobs
HealthCare_Emp,1991-05-01,40100.0,donor,insulated,jobs
HealthCare_Emp,1991-06-01,40200.0,donor,insulated,jobs
HealthCare_Emp,1991-07-01,40300.0,donor,insulated,jobs
HealthCare_Emp,1991-08-01,40600.0,donor,insulated,jobs
HealthCare_Emp,1991-09-01,40600.0,donor,insulated,jobs
HealthCare_Emp,1991-10-01,41000.0,donor,insulated,jobs
HealthCare_Emp,1991-11-01,41000.0,donor,insulated,jobs
HealthCare_Emp,1991-12-01,41200.0,donor,insulated,jobs
HealthCare_Emp,1992-01-01,41100.0,donor,insulated,jobs
HealthCare_Emp,1992-02-01,41000.0,donor,insulated,jobs
HealthCare_Emp,1992-03-01,41200.0,donor,insulated,jobs
HealthCare_Emp,1992-04-01,41300.0,donor,insulated,jobs
HealthCare_Emp,1992-05-01,41300.0,donor,insulated,jobs
HealthCare_Emp,1992-06-01,41300.0,donor,insulated,jobs
HealthCare_Emp,1992-07-01,41300.0,donor,insulated,jobs
HealthCare_Emp,1992-08-01,41800.0,donor,insulated,jobs
HealthCare_Emp,1992-09-01,42000.0,donor,insulated,jobs
HealthCare_Emp,1992-10-01,41500.0,donor,insulated,jobs
HealthCare_Emp,1992-11-01,41400.0,donor,insulated,jobs
HealthCare_Emp,1992-12-01,41500.0,donor,insulated,jobs
HealthCare_Emp,1993-01-01,41300.0,donor,insulated,jobs
HealthCare_Emp,1993-02-01,41800.0,donor,insulated,jobs
HealthCare_Emp,1993-03-01,41800.0,donor,insulated,jobs
HealthCare_Emp,1993-04-01,41700.0,donor,insulated,jobs
HealthCare_Emp,1993-05-01,41900.0,donor,insulated,jobs
HealthCare_Emp,1993-06-01,42000.0,donor,insulated,jobs
HealthCare_Emp,1993-07-01,42000.0,donor,insulated,jobs
HealthCare_Emp,1993-08-01,41800.0,donor,insulated,jobs
HealthCare_Emp,1993-09-01,42000.0,donor,insulated,jobs
HealthCare_Emp,1993-10-01,42200.0,donor,insulated,jobs
HealthCare_Emp,1993-11-01,42200.0,donor,insulated,jobs
HealthCare_Emp,1993-12-01,42300.0,donor,insulated,jobs
HealthCare_Emp,1994-01-01,42700.0,donor,insulated,jobs
HealthCare_Emp,1994-02-01,42600.0,donor,insulated,jobs
HealthCare_Emp,1994-03-01,42600.0,donor,insulated,jobs
HealthCare_Emp,1994-04-01,42800.0,donor,insulated,jobs
HealthCare_Emp,1994-05-01,42600.0,donor,insulated,jobs
HealthCare_Emp,1994-06-01,42700.0,donor,insulated,jobs
HealthCare_Emp,1994-07-01,42900.0,donor,insulated,jobs
HealthCare_Emp,1994-08-01,42100.0,donor,insulated,jobs
HealthCare_Emp,1994-09-01,42800.0,donor,insulated,jobs
HealthCare_Emp,1994-10-01,42700.0,donor,insulated,jobs
HealthCare_Emp,1994-11-01,42800.0,donor,insulated,jobs
HealthCare_Emp,1994-12-01,42700.0,donor,insulated,jobs
HealthCare_Emp,1995-01-01,42900.0,donor,insulated,jobs
HealthCare_Emp,1995-02-01,42800.0,donor,insulated,jobs
HealthCare_Emp,1995-03-01,42800.0,donor,insulated,jobs
HealthCare_Emp,1995-04-01,42900.0,donor,insulated,jobs
HealthCare_Emp,1995-05-01,43300.0,donor,insulated,jobs
HealthCare_Emp,1995-06-01,43000.0,donor,insulated,jobs
HealthCare_Emp,1995-07-01,42500.0,donor,insulated,jobs
HealthCare_Emp,1995-08-01,42200.0,donor,insulated,jobs
HealthCare_Emp,1995-09-01,43000.0,donor,insulated,jobs
HealthCare_Emp,1995-10-01,42800.0,donor,insulated,jobs
HealthCare_Emp,1995-11-01,42800.0,donor,insulated,jobs
HealthCare_Emp,1995-12-01,42900.0,donor,insulated,jobs
HealthCare_Emp,1996-01-01,43000.0,donor,insulated,jobs
HealthCare_Emp,1996-02-01,43000.0,donor,insulated,jobs
HealthCare_Emp,1996-03-01,43200.0,donor,insulated,jobs
HealthCare_Emp,1996-04-01,43100.0,donor,insulated,jobs
HealthCare_Emp,1996-05-01,43200.0,donor,insulated,jobs
HealthCare_Emp,1996-06-01,43100.0,donor,insulated,jobs
HealthCare_Emp,1996-07-01,43500.0,donor,insulated,jobs
HealthCare_Emp,1996-08-01,43700.0,donor,insulated,jobs
HealthCare_Emp,1996-09-01,43700.0,donor,insulated,jobs
HealthCare_Emp,1996-10-01,43800.0,donor,insulated,jobs
HealthCare_Emp,1996-11-01,44100.0,donor,insulated,jobs
HealthCare_Emp,1996-12-01,44200.0,donor,insulated,jobs
HealthCare_Emp,1997-01-01,44600.0,donor,insulated,jobs
HealthCare_Emp,1997-02-01,44600.0,donor,insulated,jobs
HealthCare_Emp,1997-03-01,44900.0,donor,insulated,jobs
HealthCare_Emp,1997-04-01,44900.0,donor,insulated,jobs
HealthCare_Emp,1997-05-01,45300.0,donor,insulated,jobs
HealthCare_Emp,1997-06-01,45500.0,donor,insulated,jobs
HealthCare_Emp,1997-07-01,45500.0,donor,insulated,jobs
HealthCare_Emp,1997-08-01,46100.0,donor,insulated,jobs
HealthCare_Emp,1997-09-01,45600.0,donor,insulated,jobs
HealthCare_Emp,1997-10-01,45700.0,donor,insulated,jobs
HealthCare_Emp,1997-11-01,45800.0,donor,insulated,jobs
HealthCare_Emp,1997-12-01,46300.0,donor,insulated,jobs
HealthCare_Emp,1998-01-01,46200.0,donor,insulated,jobs
HealthCare_Emp,1998-02-01,46400.0,donor,insulated,jobs
HealthCare_Emp,1998-03-01,46500.0,donor,insulated,jobs
HealthCare_Emp,1998-04-01,46800.0,donor,insulated,jobs
HealthCare_Emp,1998-05-01,47100.0,donor,insulated,jobs
HealthCare_Emp,1998-06-01,47200.0,donor,insulated,jobs
HealthCare_Emp,1998-07-01,47500.0,donor,insulated,jobs
HealthCare_Emp,1998-08-01,48000.0,donor,insulated,jobs
HealthCare_Emp,1998-09-01,47700.0,donor,insulated,jobs
HealthCare_Emp,1998-10-01,47900.0,donor,insulated,jobs
HealthCare_Emp,1998-11-01,48000.0,donor,insulated,jobs
HealthCare_Emp,1998-12-01,47900.0,donor,insulated,jobs
HealthCare_Emp,1999-01-01,47400.0,donor,insulated,jobs
HealthCare_Emp,1999-02-01,47600.0,donor,insulated,jobs
HealthCare_Emp,1999-03-01,47600.0,donor,insulated,jobs
HealthCare_Emp,1999-04-01,48200.0,donor,insulated,jobs
HealthCare_Emp,1999-05-01,48300.0,donor,insulated,jobs
HealthCare_Emp,1999-06-01,48200.0,donor,insulated,jobs
HealthCare_Emp,1999-07-01,48400.0,donor,insulated,jobs
HealthCare_Emp,1999-08-01,48900.0,donor,insulated,jobs
HealthCare_Emp,1999-09-01,48100.0,donor,insulated,jobs
HealthCare_Emp,1999-10-01,48600.0,donor,insulated,jobs
HealthCare_Emp,1999-11-01,48700.0,donor,insulated,jobs
HealthCare_Emp,1999-12-01,48500.0,donor,insulated,jobs
HealthCare_Emp,2000-01-01,48500.0,donor,insulated,jobs
HealthCare_Emp,2000-02-01,48800.0,donor,insulated,jobs
HealthCare_Emp,2000-03-01,49100.0,donor,insulated,jobs
HealthCare_Emp,2000-04-01,48900.0,donor,insulated,jobs
HealthCare_Emp,2000-05-01,48800.0,donor,insulated,jobs
HealthCare_Emp,2000-06-01,50000.0,donor,insulated,jobs
HealthCare_Emp,2000-07-01,49400.0,donor,insulated,jobs
HealthCare_Emp,2000-08-01,49200.0,donor,insulated,jobs
HealthCare_Emp,2000-09-01,49700.0,donor,insulated,jobs
HealthCare_Emp,2000-10-01,49700.0,donor,insulated,jobs
HealthCare_Emp,2000-11-01,49800.0,donor,insulated,jobs
HealthCare_Emp,2000-12-01,50100.0,donor,insulated,jobs
HealthCare_Emp,2001-01-01,50400.0,donor,insulated,jobs
HealthCare_Emp,2001-02-01,50400.0,donor,insulated,jobs
HealthCare_Emp,2001-03-01,50400.0,donor,insulated,jobs
HealthCare_Emp,2001-04-01,50600.0,donor,insulated,jobs
HealthCare_Emp,2001-05-01,50700.0,donor,insulated,jobs
HealthCare_Emp,2001-06-01,51100.0,donor,insulated,jobs
HealthCare_Emp,2001-07-01,50800.0,donor,insulated,jobs
HealthCare_Emp,2001-08-01,50800.0,donor,insulated,jobs
HealthCare_Emp,2001-09-01,51100.0,donor,insulated,jobs
HealthCare_Emp,2001-10-01,51000.0,donor,insulated,jobs
HealthCare_Emp,2001-11-01,51200.0,donor,insulated,jobs
HealthCare_Emp,2001-12-01,51200.0,donor,insulated,jobs
