Date,Florida,Tampa,Orlando,Phoenix
2017-05-01,1.3047279574954602,3.2387955182072834,4.323914280295846,-1.3533284564740309
2017-06-01,2.3425858543854177,4.890813932503158,5.8585287746067625,-4.579985390796201
2017-07-01,2.934705344751718,4.238480478367921,6.26065117947798,-5.331144733085926
2017-08-01,3.7944093778178543,6.410990269032628,9.589445702471203,-2.05078125
2017-09-01,1.229541568276199,4.216216216216216,7.5518766300034015,-3.476807354784789
2017-10-01,3.048438376659809,7.323943661971831,6.07757726612736,-3.139947538960037
2017-11-01,1.7468768486620039,4.93737520421129,4.391060352466279,-6.235294117647059
2017-12-01,0.8541660148305747,6.413849958779884,3.5489101062871558,-6.149556028472885
2018-01-01,23.397578139859256,10.90632397700372,5.869505869505869,11.018867924528301
2018-02-01,24.750973701444178,11.047689191677408,6.478733926805143,13.629492777964394
2018-03-01,22.388143648584045,8.077830188679245,5.652209425794331,13.681938448684027
2018-04-01,16.834034876728804,0.2643034825870647,1.264516129032258,14.008133755083596
2018-05-01,25.044811790479983,6.545701204002034,6.51699690965279,13.807934742306266
2018-06-01,24.494633122270002,3.544390915347557,4.092890826585995,12.577508994871009
2018-07-01,23.919763235777705,4.487936561498229,1.2070566388115136,14.059555220505088
2018-08-01,23.07050769711923,3.388918773534158,-0.6109064774054442,12.853746452948847
2018-09-01,28.844916344916342,9.626556016597512,5.745914602003163,16.12260801801022
2018-10-01,26.92196007259528,7.536557930258718,7.6065701994524835,17.8494623655914
2018-11-01,25.356544341461746,8.285763708700916,8.167499764217673,19.431200334588038
2018-12-01,25.2373270459763,5.577936163619461,7.7070285316631875,17.77308624599265
2019-01-01,4.017776864387186,2.0277481323372464,3.5069623517276947,1.9578518014955815
2019-02-01,3.340332651820744,0.44768695075443543,1.8300046446818392,1.7884856995048406
2019-03-01,5.257352941176471,4.500818330605565,3.022806339389254,1.3229619648435107
2019-04-01,6.943050515967987,9.102186385486121,4.018008834522596,1.3476020610384463
2019-05-01,4.178280374824135,2.7852936495304794,3.259663793839065,-1.5442757542190657
2019-06-01,3.1305246552615116,2.8082419408441344,1.4103769552953245,-1.9311845505235958
2019-07-01,2.9083961362912643,2.179880510253512,2.627189324437031,-2.7098479841374754
2019-08-01,3.3995934041111364,2.3759972251127297,4.212238994847691,-0.33978933061501865
2019-09-01,2.4503683356224246,-1.0598031794095382,1.226321036889332,3.6089777048691376
2019-10-01,4.770211914090428,3.2949790794979084,3.8797019807377793,1.5004055150040552
2019-11-01,6.635200392873708,4.15335463258786,5.301246839305955,0.5673063454265304
2019-12-01,8.977185464093736,6.9856178456119755,5.734130188984008,3.6050989244456244
2020-01-01,6.050727322120965,1.4943215780035863,6.427503736920777,3.620482731030804
2020-02-01,10.996444135497152,8.137999339716078,13.07243203794928,7.12989181732375
2020-03-01,4.381330771917568,2.5711302531975986,4.434939216569113,3.094964637611074
2020-04-01,-47.51064802560339,-45.636725412166,-48.92609228256431,-39.095293964281055
2020-05-01,-70.42170977194547,-73.47475998761226,-74.5971407321709,-70.88682991396426
2020-06-01,-56.52460572815022,-59.67350897042185,-59.27174645987863,-58.6742476771599
2020-07-01,-35.17276946879835,-36.39380530973451,-38.88663145062983,-41.419836956521735
2020-08-01,-39.56308028399781,-37.96374724716246,-43.9240176945095,-37.326968973747015
2020-09-01,-46.70180677005576,-47.360367253251724,-48.36993991923569,-37.164447643037064
2020-10-01,-41.01269278012829,-42.78481012658228,-41.60762704452024,-36.309761619390066
2020-11-01,-30.469489574005372,-31.21165644171779,-32.01954127680715,-29.410126053346335
2020-12-01,-31.77323665128543,-34.40329218106996,-33.94439352276199,-33.61743031079782
2021-01-01,-32.68670967140961,-31.021790341578324,-36.92259675405743,-32.74564056367029
2021-02-01,-33.42566721264091,-35.185467867501146,-38.47519160951997,-35.96069129108776
2021-03-01,-16.540834466171702,-23.09454129024049,-21.233024358697993,-21.659337437701552
2021-04-01,83.2118461467932,54.22222222222223,75.88743204349217,38.324058219178085
2021-05-01,252.14507236388698,248.861646234676,285.9791802212102,217.02659695385313
2021-06-01,147.12162572035183,130.82164328657316,146.77152317880794,134.11073825503357
2021-07-01,67.75258552108194,47.30434782608695,65.09308510638297,66.8328887858054
2021-08-01,80.44008675221399,58.41070453304206,88.78576952822893,57.534544663257535
2021-09-01,92.16829588978449,86.59156976744185,101.03014116749331,60.43981216355515
2021-10-01,77.59833410458121,67.02064896755162,75.11983223487118,54.16623105070569
2021-11-01,54.27215189873418,42.675585284280935,43.90986601705237,44.90923441199685
2021-12-01,51.717474596035316,43.55918025930573,44.565217391304344,37.32020465295878
2022-01-01,52.357723577235774,39.85058697972252,50.75457694210787,29.68809797168006
