time,unit,cases,deaths,temp,mob
2020-03-17,Pennsylvania,101.0,0.0,41.808955223880595,68.82
2020-03-18,Pennsylvania,139.0,1.0,42.65820895522388,68.36
2020-03-19,Pennsylvania,187.0,1.0,48.4865671641791,64.29
2020-03-20,Pennsylvania,269.0,1.0,57.3179104477612,68.77
2020-03-21,Pennsylvania,388.0,2.0,36.241791044776114,57.0
2020-03-22,Pennsylvania,504.0,3.0,35.582089552238806,45.16
2020-03-23,Pennsylvania,644.0,6.0,36.74776119402985,45.27
2020-03-24,Pennsylvania,851.0,8.0,41.12686567164179,49.5
2020-03-25,Pennsylvania,1151.0,12.0,40.77014925373134,47.37
2020-03-26,Pennsylvania,1690.0,16.0,47.41194029850746,54.53
2020-03-27,Pennsylvania,2217.0,23.0,51.46716417910448,59.54
2020-03-28,Pennsylvania,2815.0,35.0,48.12388059701493,45.72
2020-03-29,Pennsylvania,3441.0,40.0,53.038805970149255,41.03
2020-03-30,Pennsylvania,4156.0,48.0,47.73582089552239,49.85
2020-03-31,Pennsylvania,4997.0,72.0,42.55223880597015,49.44
2020-04-01,Pennsylvania,5805.0,78.0,43.26268656716418,52.28
2020-04-02,Pennsylvania,7021.0,91.0,44.17164179104478,53.04
2020-04-03,Pennsylvania,8420.0,102.0,45.50149253731343,58.99
2020-04-04,Pennsylvania,10110.0,140.0,48.92089552238806,52.78
2020-04-05,Pennsylvania,11590.0,159.0,52.87014925373135,44.23
2020-04-06,Pennsylvania,13075.0,170.0,50.17761194029851,54.0
2020-04-07,Pennsylvania,14582.0,241.0,54.32686567164179,53.4
2020-04-08,Pennsylvania,16414.0,313.0,56.67611940298508,55.78
2020-04-09,Pennsylvania,18379.0,344.0,45.23880597014925,54.6
2020-04-10,Pennsylvania,20128.0,435.0,36.61492537313433,60.89
2020-04-11,Pennsylvania,21774.0,515.0,41.116417910447765,57.86
2020-04-12,Pennsylvania,22955.0,525.0,51.03283582089552,37.42
2020-04-13,Pennsylvania,24295.0,563.0,55.30298507462687,48.71
2020-04-14,Pennsylvania,25591.0,746.0,41.37164179104478,57.22
2020-04-15,Pennsylvania,26804.0,833.0,38.461194029850745,60.79
2020-04-16,Pennsylvania,28314.0,940.0,35.147761194029854,60.97
2020-04-17,Pennsylvania,30121.0,1027.0,35.51641791044776,66.9
2020-04-18,Pennsylvania,31742.0,1150.0,38.85820895522388,62.57
2020-04-19,Pennsylvania,32992.0,1285.0,46.46268656716418,54.85
2020-04-20,Pennsylvania,34005.0,1366.0,46.3910447761194,62.1
2020-04-21,Pennsylvania,35384.0,1620.0,41.44477611940299,59.07
2020-04-22,Pennsylvania,36763.0,1720.0,38.07014925373134,64.79
2020-04-23,Pennsylvania,38334.0,1723.0,45.33432835820896,63.9
2020-04-24,Pennsylvania,40298.0,1786.0,47.75074626865672,70.18
2020-04-25,Pennsylvania,41626.0,1842.0,52.492537313432834,73.41
2020-04-26,Pennsylvania,42709.0,1871.0,43.91044776119403,49.45
2020-04-27,Pennsylvania,43728.0,1946.0,43.94626865671642,64.46
2020-04-28,Pennsylvania,45323.0,2092.0,48.93283582089552,70.41
2020-04-29,Pennsylvania,46191.0,2392.0,55.4223880597015,70.12
2020-04-30,Pennsylvania,48224.0,2580.0,54.80746268656716,68.51
2020-05-01,Pennsylvania,49764.0,2671.0,51.88955223880597,84.47
2020-05-02,Pennsylvania,51071.0,2794.0,57.329850746268654,85.07
2020-05-03,Pennsylvania,52079.0,2843.0,65.07611940298509,68.41
2020-05-04,Pennsylvania,52992.0,2880.0,52.32537313432836,75.96
2020-05-05,Pennsylvania,53967.0,3206.0,46.786567164179104,78.69
2020-05-06,Pennsylvania,54989.0,3360.0,43.125373134328356,75.21
2020-05-07,Pennsylvania,56149.0,3599.0,49.222388059701494,85.11
2020-05-08,Pennsylvania,57501.0,3724.0,40.19850746268657,88.41
2020-05-09,Pennsylvania,58661.0,3793.0,34.76268656716418,87.89
2020-05-10,Pennsylvania,60037.0,3819.0,47.708955223880594,71.0
2020-05-11,Pennsylvania,60557.0,3846.0,43.135820895522386,78.55333333333333
2020-05-12,Pennsylvania,61407.0,3924.0,45.11492537313433,86.10666666666667
2020-05-13,Pennsylvania,62194.0,4104.0,48.21641791044776,93.66
2020-05-14,Pennsylvania,63158.0,4298.0,55.25074626865672,94.86
2020-05-15,Pennsylvania,64178.0,4432.0,67.75074626865671,111.46
2020-05-16,Pennsylvania,65228.0,4490.0,63.46119402985074,108.7
2020-05-17,Pennsylvania,65745.0,4504.0,60.474626865671645,83.87
2020-05-18,Pennsylvania,66676.0,4560.0,62.36865671641791,95.79
2020-05-19,Pennsylvania,67404.0,4675.0,60.15373134328358,100.85
2020-05-20,Pennsylvania,68151.0,4794.0,55.13283582089552,103.18
2020-05-21,Pennsylvania,69252.0,4887.0,57.87761194029851,109.71
2020-05-22,Pennsylvania,70305.0,5032.0,61.13283582089552,116.96
2020-05-23,Pennsylvania,71102.0,5121.0,65.71940298507462,107.82
2020-05-24,Pennsylvania,71656.0,5145.0,64.95223880597015,93.39
2020-05-25,Pennsylvania,72356.0,5159.0,68.16865671641791,89.06
2020-05-26,Pennsylvania,72873.0,5175.0,72.77313432835821,109.12
2020-05-27,Pennsylvania,73646.0,5290.0,70.4731343283582,112.08
2020-05-28,Pennsylvania,74312.0,5397.0,70.96716417910449,108.81
2020-05-29,Pennsylvania,75073.0,5467.0,71.12238805970149,122.36
2020-05-30,Pennsylvania,75789.0,5537.0,63.32089552238806,123.55
2020-05-31,Pennsylvania,76218.0,5555.0,55.1179104477612,97.5
2020-06-01,Pennsylvania,76734.0,5574.0,56.35373134328358,108.06
2020-06-02,Pennsylvania,77315.0,5670.0,62.47014925373134,110.39
2020-06-03,Pennsylvania,77871.0,5742.0,71.35522388059702,110.99
2020-06-04,Pennsylvania,78428.0,5862.0,70.26865671641791,120.49
2020-06-05,Pennsylvania,78908.0,5952.0,70.78507462686568,134.15
2020-06-06,Pennsylvania,79507.0,5986.0,72.44626865671641,134.37
2020-06-07,Pennsylvania,80001.0,5997.0,64.27014925373135,109.95
2020-06-08,Pennsylvania,80432.0,6007.0,64.77611940298507,122.01
2020-06-09,Pennsylvania,80964.0,6070.0,73.43731343283582,126.31
2020-06-10,Pennsylvania,81410.0,6143.0,77.34029850746269,126.21
2020-06-11,Pennsylvania,81944.0,6187.0,71.06567164179104,127.66
2020-06-12,Pennsylvania,82578.0,6229.0,66.58358208955224,151.6
2020-06-13,Pennsylvania,82988.0,6264.0,59.01641791044776,144.34
2020-06-14,Pennsylvania,83301.0,6275.0,58.82238805970149,114.77
2020-06-15,Pennsylvania,83687.0,6307.0,63.19552238805971,114.77
2020-06-16,Pennsylvania,84077.0,6337.0,65.23880597014926,114.77
2020-06-17,Pennsylvania,84387.0,6376.0,67.04925373134328,114.77
2020-06-18,Pennsylvania,84780.0,6417.0,69.43283582089552,114.77
2020-06-19,Pennsylvania,85288.0,6446.0,69.11194029850746,114.77
2020-06-20,Pennsylvania,85678.0,6467.0,70.13283582089552,114.77
2020-06-21,Pennsylvania,86024.0,6472.0,72.79850746268657,114.77
2020-06-22,Pennsylvania,86666.0,6475.0,73.50597014925373,114.77
2020-06-23,Pennsylvania,87283.0,6511.0,72.7865671641791,114.77
2020-06-24,Pennsylvania,87775.0,6568.0,68.85074626865672,114.77
2020-06-25,Pennsylvania,88230.0,6602.0,67.30298507462687,114.77
2020-06-26,Pennsylvania,88950.0,6625.0,70.30298507462687,114.77
2020-06-27,Pennsylvania,89400.0,6652.0,70.73283582089553,114.77
2020-06-28,Pennsylvania,89785.0,6655.0,73.93582089552238,114.77
2020-06-29,Pennsylvania,90553.0,6663.0,73.56716417910448,114.77
2020-06-30,Pennsylvania,91226.0,6695.0,71.54626865671642,114.77
2020-02-15,South Carolina,0.0,0.0,58.99782608695652,140.31
2020-02-16,South Carolina,0.0,0.0,58.99782608695652,101.55
2020-02-17,South Carolina,0.0,0.0,58.99782608695652,115.48
2020-02-18,South Carolina,0.0,0.0,58.99782608695652,109.87
2020-02-19,South Carolina,0.0,0.0,58.99782608695652,112.2
2020-02-20,South Carolina,0.0,0.0,58.99782608695652,109.87
2020-02-21,South Carolina,0.0,0.0,58.99782608695652,138.98
2020-02-22,South Carolina,0.0,0.0,58.99782608695652,138.34
2020-02-23,South Carolina,0.0,0.0,58.99782608695652,97.27
2020-02-24,South Carolina,0.0,0.0,58.99782608695652,104.88
2020-02-25,South Carolina,0.0,0.0,58.99782608695652,111.76
2020-02-26,South Carolina,0.0,0.0,58.99782608695652,118.46
2020-02-27,South Carolina,0.0,0.0,58.99782608695652,127.62
2020-02-28,South Carolina,0.0,0.0,58.99782608695652,155.19
2020-02-29,South Carolina,0.0,0.0,58.99782608695652,152.38
2020-03-01,South Carolina,0.0,0.0,58.99782608695652,106.75
2020-03-02,South Carolina,0.0,0.0,58.99782608695652,114.07
2020-03-03,South Carolina,0.0,0.0,58.99782608695652,114.31
2020-03-04,South Carolina,0.0,0.0,58.99782608695652,115.32
2020-03-05,South Carolina,0.0,0.0,58.99782608695652,119.93
2020-03-06,South Carolina,2.0,0.0,58.99782608695652,156.92
2020-03-07,South Carolina,2.0,0.0,58.99782608695652,154.94
2020-03-08,South Carolina,6.0,0.0,58.99782608695652,111.2
2020-03-09,South Carolina,7.0,0.0,58.99782608695652,121.58
2020-03-10,South Carolina,9.0,0.0,58.99782608695652,123.01
2020-03-11,South Carolina,10.0,0.0,58.99782608695652,125.08
2020-03-12,South Carolina,12.0,0.0,58.99782608695652,129.22
2020-03-13,South Carolina,13.0,0.0,58.99782608695652,148.73
2020-03-14,South Carolina,19.0,0.0,58.99782608695652,135.32
2020-03-15,South Carolina,28.0,0.0,58.99782608695652,95.19
2020-03-16,South Carolina,33.0,1.0,53.65217391304348,101.76
2020-03-17,South Carolina,47.0,1.0,57.89565217391304,93.45
2020-03-18,South Carolina,60.0,1.0,61.63260869565217,89.87
2020-03-19,South Carolina,81.0,1.0,70.83695652173913,91.26
2020-03-20,South Carolina,126.0,3.0,73.48695652173913,98.45
2020-03-21,South Carolina,172.0,3.0,71.44782608695652,84.24
2020-03-22,South Carolina,194.0,3.0,55.65652173913043,55.76
2020-03-23,South Carolina,299.0,5.0,52.98260869565217,67.96
2020-03-24,South Carolina,342.0,8.0,59.050000000000004,66.19
2020-03-25,South Carolina,425.0,8.0,64.41304347826087,72.29
2020-03-26,South Carolina,456.0,9.0,58.36739130434783,73.02
2020-03-27,South Carolina,542.0,13.0,70.13913043478261,82.71
2020-03-28,South Carolina,661.0,15.0,74.32608695652173,73.78
2020-03-29,South Carolina,775.0,16.0,74.8391304347826,55.24
2020-03-30,South Carolina,925.0,18.0,69.34565217391305,69.31
2020-03-31,South Carolina,1083.0,22.0,58.4304347826087,65.42
2020-04-01,South Carolina,1293.0,26.0,52.678260869565214,68.65
2020-04-02,South Carolina,1554.0,31.0,53.70869565217391,69.81
2020-04-03,South Carolina,1700.0,34.0,58.91304347826087,77.16
2020-04-04,South Carolina,1917.0,40.0,62.26304347826087,65.46
2020-04-05,South Carolina,2049.0,44.0,63.83043478260869,50.05
2020-04-06,South Carolina,2232.0,48.0,67.75869565217391,68.17
2020-04-07,South Carolina,2417.0,51.0,70.9695652173913,65.53
2020-04-08,South Carolina,2552.0,63.0,72.65869565217392,65.4
2020-04-09,South Carolina,2792.0,67.0,73.54347826086956,70.19
2020-04-10,South Carolina,3065.0,72.0,58.16956521739131,75.18
2020-04-11,South Carolina,3207.0,80.0,54.6,65.12
2020-04-12,South Carolina,3319.0,82.0,62.26304347826087,38.57
2020-04-13,South Carolina,3439.0,87.0,71.2695652173913,70.32
2020-04-14,South Carolina,3553.0,97.0,66.75869565217391,76.34
2020-04-15,South Carolina,3656.0,107.0,55.46739130434783,77.89
2020-04-16,South Carolina,3931.0,109.0,54.81521739130435,80.76
2020-04-17,South Carolina,4086.0,116.0,59.3195652173913,90.75
2020-04-18,South Carolina,4246.0,119.0,65.65217391304348,81.51
2020-04-19,South Carolina,4377.0,120.0,55.90869565217392,55.09
2020-04-20,South Carolina,4439.0,124.0,60.19782608695652,77.05
2020-04-21,South Carolina,4608.0,135.0,64.1413043478261,84.07
2020-04-22,South Carolina,4761.0,140.0,61.46521739130435,85.17
2020-04-23,South Carolina,4917.0,150.0,61.3195652173913,77.57
2020-04-24,South Carolina,5070.0,157.0,68.2804347826087,97.88
2020-04-25,South Carolina,5253.0,166.0,67.08043478260869,87.86
2020-04-26,South Carolina,5490.0,174.0,65.47391304347826,69.7
2020-04-27,South Carolina,5613.0,177.0,60.02608695652174,88.65
2020-04-28,South Carolina,5735.0,192.0,63.89565217391304,91.31
2020-04-29,South Carolina,5881.0,232.0,68.68260869565218,90.07
2020-04-30,South Carolina,6095.0,244.0,62.0304347826087,95.02
2020-05-01,South Carolina,6258.0,256.0,60.93695652173913,112.2
2020-05-02,South Carolina,6489.0,267.0,63.61086956521739,105.33
2020-05-03,South Carolina,6626.0,275.0,72.34130434782608,85.75
2020-05-04,South Carolina,6757.0,283.0,75.90869565217392,102.26
2020-05-05,South Carolina,6841.0,296.0,72.62608695652175,101.88
2020-05-06,South Carolina,6936.0,305.0,65.06086956521739,106.88
2020-05-07,South Carolina,7142.0,316.0,56.12826086956522,112.57
2020-05-08,South Carolina,7367.0,320.0,57.2695652173913,123.39
2020-05-09,South Carolina,7531.0,330.0,55.46739130434783,122.13
2020-05-10,South Carolina,7653.0,331.0,58.48695652173913,88.75
2020-05-11,South Carolina,7792.0,346.0,60.64782608695653,98.82333333333334
2020-05-12,South Carolina,7927.0,355.0,56.62173913043478,108.89666666666666
2020-05-13,South Carolina,8030.0,362.0,62.94565217391305,118.97
2020-05-14,South Carolina,8189.0,371.0,68.3108695652174,128.07
2020-05-15,South Carolina,8407.0,380.0,70.06304347826087,150.06
2020-05-16,South Carolina,8661.0,380.0,72.31304347826087,154.11
2020-05-17,South Carolina,8816.0,385.0,73.38695652173914,121.39
2020-05-18,South Carolina,8942.0,391.0,71.52173913043478,126.6
2020-05-19,South Carolina,9056.0,399.0,69.74782608695652,126.45
2020-05-20,South Carolina,9175.0,407.0,61.85217391304347,125.27
2020-05-21,South Carolina,9379.0,416.0,68.19347826086957,139.33
2020-05-22,South Carolina,9638.0,419.0,70.15217391304348,171.24
2020-05-23,South Carolina,9895.0,425.0,75.98260869565217,173.46
2020-05-24,South Carolina,10096.0,435.0,76.80652173913043,135.36
2020-05-25,South Carolina,10178.0,440.0,73.2804347826087,130.32
2020-05-26,South Carolina,10416.0,446.0,70.47826086956522,140.49
2020-05-27,South Carolina,10623.0,466.0,71.11739130434783,133.65
2020-05-28,South Carolina,10788.0,470.0,76.33695652173913,145.15
2020-05-29,South Carolina,11131.0,483.0,75.74347826086957,160.86
2020-05-30,South Carolina,11394.0,487.0,76.5891304347826,164.66
2020-05-31,South Carolina,11861.0,494.0,74.29565217391304,126.2
2020-06-01,South Carolina,12148.0,500.0,70.66956521739131,144.53
2020-06-02,South Carolina,12415.0,501.0,73.0195652173913,144.79
2020-06-03,South Carolina,12651.0,518.0,77.19565217391305,150.19
2020-06-04,South Carolina,13005.0,525.0,76.31521739130434,157.65
2020-06-05,South Carolina,13453.0,538.0,77.32173913043479,179.21
2020-06-06,South Carolina,13916.0,545.0,78.5608695652174,186.21
2020-06-07,South Carolina,14286.0,546.0,78.77826086956522,142.5
2020-06-08,South Carolina,14800.0,557.0,78.07391304347826,152.87
2020-06-09,South Carolina,15228.0,568.0,79.44565217391305,155.08
2020-06-10,South Carolina,15759.0,575.0,78.53260869565217,153.26
2020-06-11,South Carolina,16441.0,588.0,79.13478260869564,163.26
2020-06-12,South Carolina,17170.0,593.0,76.4304347826087,188.22
2020-06-13,South Carolina,17955.0,599.0,74.5,198.56
2020-06-14,South Carolina,18796.0,600.0,71.21739130434783,146.31
2020-06-15,South Carolina,19381.0,602.0,65.38478260869564,146.31
2020-06-16,South Carolina,19995.0,607.0,62.56739130434782,146.31
2020-06-17,South Carolina,20556.0,617.0,65.45652173913044,146.31
2020-06-18,South Carolina,21548.0,621.0,70.84130434782608,146.31
2020-06-19,South Carolina,22631.0,639.0,73.82391304347826,146.31
2020-06-20,South Carolina,23786.0,644.0,75.55,146.31
2020-06-21,South Carolina,24693.0,653.0,79.47608695652174,146.31
2020-06-22,South Carolina,25701.0,659.0,79.59347826086957,146.31
2020-06-23,South Carolina,26613.0,673.0,76.40434782608695,146.31
2020-06-24,South Carolina,27897.0,683.0,76.1413043478261,146.31
2020-06-25,South Carolina,29022.0,693.0,76.0891304347826,146.31
2020-06-26,South Carolina,30335.0,694.0,78.9391304347826,146.31
2020-06-27,South Carolina,31939.0,711.0,77.33695652173913,146.31
2020-06-28,South Carolina,33320.0,716.0,79.70434782608696,146.31
2020-06-29,South Carolina,34644.0,720.0,81.35,146.31
2020-06-30,South Carolina,36399.0,739.0,80.55217391304348,146.31
2020-02-15,Tennessee,0.0,0.0,44.40842105263158,137.3
2020-02-16,Tennessee,0.0,0.0,44.40842105263158,101.5
2020-02-17,Tennessee,0.0,0.0,44.40842105263158,111.2
2020-02-18,Tennessee,0.0,0.0,44.40842105263158,104.83
2020-02-19,Tennessee,0.0,0.0,44.40842105263158,109.0
2020-02-20,Tennessee,0.0,0.0,44.40842105263158,108.27
2020-02-21,Tennessee,0.0,0.0,44.40842105263158,135.27
2020-02-22,Tennessee,0.0,0.0,44.40842105263158,133.91
2020-02-23,Tennessee,0.0,0.0,44.40842105263158,92.91
2020-02-24,Tennessee,0.0,0.0,44.40842105263158,102.47
2020-02-25,Tennessee,0.0,0.0,44.40842105263158,110.97
2020-02-26,Tennessee,0.0,0.0,44.40842105263158,111.1
2020-02-27,Tennessee,0.0,0.0,44.40842105263158,120.29
2020-02-28,Tennessee,0.0,0.0,44.40842105263158,145.63
2020-02-29,Tennessee,0.0,0.0,44.40842105263158,147.72
2020-03-01,Tennessee,0.0,0.0,44.40842105263158,105.27
2020-03-02,Tennessee,0.0,0.0,44.40842105263158,109.71
2020-03-03,Tennessee,0.0,0.0,44.40842105263158,127.6
2020-03-04,Tennessee,0.0,0.0,44.40842105263158,125.91
2020-03-05,Tennessee,1.0,0.0,44.40842105263158,130.8
2020-03-06,Tennessee,1.0,0.0,44.40842105263158,148.88
2020-03-07,Tennessee,1.0,0.0,44.40842105263158,148.76
2020-03-08,Tennessee,3.0,0.0,44.40842105263158,109.05
2020-03-09,Tennessee,4.0,0.0,44.40842105263158,117.34
2020-03-10,Tennessee,7.0,0.0,44.40842105263158,117.11
2020-03-11,Tennessee,8.0,0.0,44.40842105263158,116.44
2020-03-12,Tennessee,18.0,0.0,44.40842105263158,113.53
2020-03-13,Tennessee,26.0,0.0,44.40842105263158,128.56
2020-03-14,Tennessee,32.0,0.0,44.40842105263158,113.4
2020-03-15,Tennessee,39.0,0.0,44.40842105263158,82.9
2020-03-16,Tennessee,52.0,0.0,47.92315789473684,90.64
2020-03-17,Tennessee,73.0,0.0,52.86842105263158,86.31
2020-03-18,Tennessee,98.0,0.0,60.75473684210526,81.43
2020-03-19,Tennessee,155.0,0.0,68.75894736842106,82.17
2020-03-20,Tennessee,237.0,0.0,63.35157894736842,83.15
2020-03-21,Tennessee,312.0,2.0,46.50421052631579,75.81
2020-03-22,Tennessee,424.0,2.0,49.204210526315784,53.36
2020-03-23,Tennessee,522.0,2.0,53.83789473684211,62.76
2020-03-24,Tennessee,678.0,2.0,54.85368421052632,57.94
2020-03-25,Tennessee,806.0,3.0,53.76842105263158,64.03
2020-03-26,Tennessee,981.0,3.0,63.79052631578948,70.25
2020-03-27,Tennessee,1180.0,6.0,72.49894736842104,76.4
2020-03-28,Tennessee,1363.0,6.0,72.41578947368421,66.97
2020-03-29,Tennessee,1569.0,7.0,64.88631578947368,55.0
2020-03-30,Tennessee,1721.0,13.0,57.3221052631579,64.52
2020-03-31,Tennessee,2049.0,13.0,48.234736842105264,58.97
2020-04-01,Tennessee,2689.0,23.0,46.61684210526316,64.54
2020-04-02,Tennessee,2868.0,32.0,51.47894736842105,66.52
2020-04-03,Tennessee,3032.0,38.0,57.40105263157895,69.84
2020-04-04,Tennessee,3265.0,47.0,62.12736842105264,60.35
2020-04-05,Tennessee,3538.0,50.0,62.90842105263158,48.65
2020-04-06,Tennessee,3753.0,65.0,65.86421052631579,62.62
2020-04-07,Tennessee,4010.0,72.0,67.82,62.55
2020-04-08,Tennessee,4246.0,83.0,69.61368421052632,64.34
2020-04-09,Tennessee,4456.0,95.0,59.61684210526316,68.07
2020-04-10,Tennessee,4793.0,104.0,46.218947368421055,73.67
2020-04-11,Tennessee,4983.0,107.0,53.25473684210526,65.33
2020-04-12,Tennessee,5144.0,107.0,56.496842105263156,36.99
2020-04-13,Tennessee,5483.0,114.0,50.92526315789473,66.18
2020-04-14,Tennessee,5654.0,123.0,43.55894736842106,67.89
2020-04-15,Tennessee,5864.0,135.0,44.74947368421052,74.43
2020-04-16,Tennessee,6077.0,142.0,49.60947368421052,77.04
2020-04-17,Tennessee,6423.0,146.0,59.04421052631579,86.02
2020-04-18,Tennessee,6624.0,148.0,48.63157894736842,79.19
2020-04-19,Tennessee,6824.0,151.0,52.306315789473686,56.13
2020-04-20,Tennessee,6994.0,156.0,57.775789473684206,78.49
2020-04-21,Tennessee,7317.0,159.0,60.1221052631579,78.92
2020-04-22,Tennessee,7681.0,169.0,55.578947368421055,77.94
2020-04-23,Tennessee,8169.0,172.0,58.415789473684214,76.21
2020-04-24,Tennessee,8618.0,172.0,60.20210526315789,91.24
2020-04-25,Tennessee,8918.0,179.0,57.31684210526316,76.25
2020-04-26,Tennessee,9435.0,182.0,50.46210526315789,62.55
2020-04-27,Tennessee,9739.0,184.0,54.80947368421052,83.09
2020-04-28,Tennessee,9974.0,190.0,63.32947368421053,84.4
2020-04-29,Tennessee,10255.0,196.0,60.88947368421053,81.64
2020-04-30,Tennessee,10506.0,200.0,55.440000000000005,90.57
2020-05-01,Tennessee,11781.0,205.0,59.25684210526315,106.2
2020-05-02,Tennessee,12376.0,210.0,67.22947368421053,101.89
2020-05-03,Tennessee,12871.0,211.0,68.91684210526316,78.38
2020-05-04,Tennessee,13283.0,216.0,67.50526315789473,94.16
2020-05-05,Tennessee,13555.0,225.0,64.24,95.46
2020-05-06,Tennessee,13737.0,237.0,50.373684210526314,96.88
2020-05-07,Tennessee,14108.0,238.0,53.9178947368421,103.57
2020-05-08,Tennessee,14276.0,240.0,51.04631578947368,107.78
2020-05-09,Tennessee,14675.0,241.0,48.38526315789474,113.71
2020-05-10,Tennessee,15060.0,242.0,55.078947368421055,81.79
2020-05-11,Tennessee,15423.0,248.0,51.12947368421053,90.35333333333334
2020-05-12,Tennessee,15777.0,264.0,52.23263157894737,98.91666666666667
2020-05-13,Tennessee,16261.0,271.0,59.37052631578947,107.48
2020-05-14,Tennessee,16588.0,284.0,69.48631578947368,120.5
2020-05-15,Tennessee,16917.0,288.0,71.06631578947369,133.7
2020-05-16,Tennessee,17204.0,292.0,72.70947368421052,129.41
2020-05-17,Tennessee,17391.0,293.0,71.78631578947368,97.42
2020-05-18,Tennessee,17767.0,296.0,67.26105263157895,113.04
2020-05-19,Tennessee,18301.0,301.0,61.41263157894737,116.02
2020-05-20,Tennessee,18534.0,309.0,60.8778947368421,119.05
2020-05-21,Tennessee,18970.0,313.0,63.757894736842104,127.56
2020-05-22,Tennessee,19364.0,315.0,66.55684210526316,144.88
2020-05-23,Tennessee,19765.0,325.0,73.24736842105263,139.76
2020-05-24,Tennessee,20116.0,332.0,73.9063157894737,112.39
2020-05-25,Tennessee,20533.0,334.0,74.20947368421052,109.86
2020-05-26,Tennessee,20960.0,339.0,71.78315789473683,122.76
2020-05-27,Tennessee,21360.0,353.0,69.8821052631579,122.79
2020-05-28,Tennessee,21763.0,352.0,70.1,131.08
2020-05-29,Tennessee,22199.0,356.0,70.7578947368421,151.81
2020-05-30,Tennessee,22676.0,360.0,69.56842105263158,150.88
2020-05-31,Tennessee,22832.0,360.0,67.43578947368421,115.41
2020-06-01,Tennessee,23242.0,361.0,68.04526315789474,127.71
2020-06-02,Tennessee,24498.0,378.0,74.00315789473684,127.68
2020-06-03,Tennessee,25024.0,386.0,76.09157894736842,129.62
2020-06-04,Tennessee,25374.0,401.0,75.57578947368421,135.64
2020-06-05,Tennessee,25799.0,405.0,75.01263157894736,155.3
2020-06-06,Tennessee,26359.0,413.0,77.56631578947369,156.45
2020-06-07,Tennessee,26811.0,414.0,79.87052631578948,121.67
2020-06-08,Tennessee,27217.0,417.0,77.57157894736842,130.14
2020-06-09,Tennessee,27865.0,430.0,78.45368421052632,131.3
2020-06-10,Tennessee,28379.0,436.0,77.26,138.39
2020-06-11,Tennessee,28766.0,441.0,70.51789473684211,147.82
2020-06-12,Tennessee,29218.0,461.0,71.41368421052631,169.42
2020-06-13,Tennessee,29616.0,465.0,72.43578947368421,169.15
2020-06-14,Tennessee,30174.0,467.0,69.67368421052632,127.75
2020-06-15,Tennessee,30945.0,477.0,67.44736842105263,127.75
2020-06-16,Tennessee,31623.0,487.0,67.21578947368421,127.75
2020-06-17,Tennessee,32112.0,493.0,67.35368421052632,127.75
2020-06-18,Tennessee,32604.0,504.0,70.66526315789473,127.75
2020-06-19,Tennessee,33603.0,508.0,73.50842105263158,127.75
2020-06-20,Tennessee,34223.0,516.0,76.25052631578947,127.75
2020-06-21,Tennessee,34719.0,519.0,73.44842105263159,127.75
2020-06-22,Tennessee,35255.0,525.0,74.21052631578948,127.75
2020-06-23,Tennessee,36018.0,535.0,74.58315789473684,127.75
2020-06-24,Tennessee,36822.0,548.0,73.1642105263158,127.75
2020-06-25,Tennessee,37695.0,558.0,74.88526315789474,127.75
2020-06-26,Tennessee,38802.0,569.0,73.19473684210526,127.75
2020-06-27,Tennessee,39813.0,577.0,75.13894736842106,127.75
2020-06-28,Tennessee,39945.0,577.0,77.18526315789474,127.75
2020-06-29,Tennessee,41388.0,585.0,76.5442105263158,127.75
2020-06-30,Tennessee,42815.0,597.0,74.12842105263158,127.75
2020-02-15,Texas,2.0,0.0,57.76882591093117,132.12
2020-02-16,Texas,2.0,0.0,57.76882591093117,99.7
2020-02-17,Texas,2.0,0.0,57.76882591093117,108.72
2020-02-18,Texas,2.0,0.0,57.76882591093117,107.64
2020-02-19,Texas,2.0,0.0,57.76882591093117,107.89
2020-02-20,Texas,2.0,0.0,57.76882591093117,112.02
2020-02-21,Texas,4.0,0.0,57.76882591093117,136.89
2020-02-22,Texas,4.0,0.0,57.76882591093117,135.54
2020-02-23,Texas,4.0,0.0,57.76882591093117,93.13
2020-02-24,Texas,10.0,0.0,57.76882591093117,106.59
2020-02-25,Texas,10.0,0.0,57.76882591093117,112.85
2020-02-26,Texas,10.0,0.0,57.76882591093117,113.29
2020-02-27,Texas,10.0,0.0,57.76882591093117,126.01
2020-02-28,Texas,11.0,0.0,57.76882591093117,145.68
2020-02-29,Texas,11.0,0.0,57.76882591093117,144.05
2020-03-01,Texas,11.0,0.0,57.76882591093117,98.81
2020-03-02,Texas,11.0,0.0,57.76882591093117,108.82
2020-03-03,Texas,11.0,0.0,57.76882591093117,113.67
2020-03-04,Texas,12.0,0.0,57.76882591093117,110.31
2020-03-05,Texas,16.0,0.0,57.76882591093117,123.05
2020-03-06,Texas,19.0,0.0,57.76882591093117,147.49
2020-03-07,Texas,19.0,0.0,57.76882591093117,140.85
2020-03-08,Texas,23.0,0.0,57.76882591093117,100.03
2020-03-09,Texas,24.0,0.0,57.76882591093117,112.58
2020-03-10,Texas,31.0,0.0,57.76882591093117,119.28
2020-03-11,Texas,33.0,0.0,57.76882591093117,119.4
2020-03-12,Texas,41.0,0.0,57.76882591093117,117.43
2020-03-13,Texas,58.0,0.0,57.76882591093117,121.78
